scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,p_fdr,panel
Control_North,sii_mean_ma22,1,Cool,10.97588348388672,0.0563351213932037,11507.556640625,0.2578666508197784,44626,1.4720256125144715e-09,22,0.03810290094997359,0.07452984671317817,1.3268241394470694e-08,B
Control_North,sii_mean_ma22,4,Extreme_Heat,31.04622840881348,0.0167618561536073,551.1476440429688,0.8141028881072998,677,0.6945820986462676,22,-0.0668524859782352,0.10014241163825745,0.8391827495257924,B
Control_North,sii_mean_ma22,0,Cold,1.1378381252288818,0.0591422095894813,7163.55322265625,0.2070151716470718,34604,5.466345562865627e-07,22,0.03603334445367862,0.08218786020134518,3.755635832369819e-06,B
Control_North,sii_mean_ma22,2,Optimum,19.04345321655273,0.0278037544339895,11331.49609375,0.3558216392993927,31846,0.0030769752946484,22,0.009395721350811913,0.04619294931722851,0.008047473847541968,B
Control_North,sii_mean_ma22,3,Warm_Stress,27.02688217163086,0.0554059147834777,1604.8519287109375,0.3938286900520324,4075,0.0264479729470252,22,0.006490956652148191,0.1040563581804534,0.06493618906253283,B
Control_North,sii_mean_ma23,3,Warm_Stress,27.02688217163086,0.0555704496800899,1589.261962890625,0.3900029361248016,4075,0.0267384307904547,23,0.006415941626006442,0.10445705916894661,0.06493618906253283,B
Control_North,sii_mean_ma23,4,Extreme_Heat,31.04622840881348,0.0161562636494636,552.0210571289062,0.8153929710388184,677,0.7048677574098905,23,-0.06738919730081995,0.09947673684016912,0.8391827495257924,B
Control_North,sii_mean_ma23,0,Cold,1.1378381252288818,0.0597072020173072,7143.0068359375,0.2064214199781417,34604,4.421462962422851e-07,23,0.036566333323156286,0.08278407302116038,3.755635832369819e-06,B
Control_North,sii_mean_ma23,2,Optimum,19.04345321655273,0.0282906219363212,11318.345703125,0.3554086983203888,31846,0.0026120932650903,23,0.009872230358591055,0.04668982369387422,0.007400930917755851,B
Control_North,sii_mean_ma23,1,Cool,10.97588348388672,0.0553609728813171,11496.2060546875,0.2576122879981994,44626,2.854861236301076e-09,23,0.037118078481079654,0.07356698011893928,1.3268241394470694e-08,B
Control_North,sii_mean_ma24,4,Extreme_Heat,31.04622840881348,0.015839023515582,553.3191528320312,0.8173103928565979,677,0.7100730805604254,24,-0.06760680839551657,0.09906480111790211,0.8391827495257924,B
Control_North,sii_mean_ma24,1,Cool,10.97588348388672,0.0552248619496822,11479.0986328125,0.2572289407253265,44626,3.205813392526124e-09,24,0.03696813439055132,0.07344473764074572,1.3268241394470694e-08,B
